Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Lisdexamfetamine Dimesylate Capsule,SpecGx LLC,800-325-8888,"Capsule, 70 mg (NDC 0406-5117-01)",Revised,5/2/2024,Limited Availability,Available to primary customers only. Stock out expected July.,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 20 mg (NDC 0054-0370-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 30 mg (NDC 0054-0371-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 40 mg (NDC 0054-0372-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 50 mg (NDC 0054-0373-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 60 mg (NDC 0054-0374-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Capsule, 70 mg (NDC 0054-0375-25)",Revised,5/17/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 10 mg (NDC 0527-4661-37)",Reverified,4/15/2024,Limited Availability,Allocating limited inventory,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 20 mg (NDC 0527-4662-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 30 mg (NDC 0527-4663-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 40 mg (NDC 0527-4664-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 50 mg (NDC 0527-4665-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 60 mg (NDC 0527-4666-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",9/20/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Lannett Company, Inc.",844-834-0530,"Capsule, 70 mg (NDC 0527-4667-37)",Reverified,4/15/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 20 mg (NDC 65162-023-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 30 mg (NDC 65162-024-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 40 mg (NDC 65162-025-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 50 mg (NDC 65162-026-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 60 mg (NDC 65162-027-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 70 mg (NDC 65162-028-09)",Revised,5/7/2024,Unavailable,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 10 mg (NDC 43547-602-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 20 mg (NDC 43547-603-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 30 mg (NDC 43547-604-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 40 mg (NDC 43547-605-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 50 mg (NDC 43547-606-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 60 mg (NDC 43547-607-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,"Solco Healthcare US, LLC",866-931-9829,"Capsule, 70 mg (NDC 43547-608-10)",Reverified,5/17/2024,Limited Availability,On allocation,"
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 10 mg (NDC 59417-101-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 20 mg (NDC 59417-102-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 30 mg (NDC 59417-103-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 40 mg (NDC 59417-104-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 50 mg (NDC 59417-105-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 60 mg (NDC 59417-106-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Capsule, 70 mg (NDC 59417-107-10)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 10 mg (NDC 59417-115-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 20 mg (NDC 59417-116-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 30 mg (NDC 59417-117-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 40 mg (NDC 59417-118-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 50 mg (NDC 59417-119-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),"Vyvanse, Tablet, Chewable, 60 mg (NDC 59417-120-01)",Reverified,5/31/2024,Available,"
","
","
",Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 10 mg (NDC 57664-083-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 20 mg (NDC 57664-084-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 30 mg (NDC 57664-085-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 50 mg (NDC 57664-087-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 60 mg (NDC 57664-088-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lisdexamfetamine Dimesylate Tablet, Chewable","Sun Pharmaceutical Industries, Inc.",800-818-4555,"Tablet, Chewable, 40 mg (NDC 57664-086-88)",Revised,5/20/2024,Limited Availability,"
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",7/14/2023,"
","
","
","
","
","
","
"
"Lithium Carbonate Tablet, Extended Release","Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"Lithium Carbonate, Tablet, Extended Release, 300 mg (NDC 0378-1300-01)",New,10/4/2023,"
",Discontinuance of the manufacture of the drug,"
",Discontinuation of the manufacture of the drug,Psychiatry,To Be Discontinued,"
",10/4/2023,10/4/2023,"
","
","
","
","
","
","
"
"Lithium Carbonate Tablet, Extended Release","Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"Lithium Carbonate, Tablet, Extended Release, 300 mg (NDC 0378-1300-05)",New,10/4/2023,"
",Discontinuance of the manufacture of the drug,"
",Discontinuation of the manufacture of the drug,Psychiatry,To Be Discontinued,"
",10/4/2023,10/4/2023,"
","
","
","
","
","
","
"
"Lithium Carbonate Tablet, Extended Release","Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"Lithium Carbonate, Tablet, Extended Release, 450 mg (NDC 0378-1450-01)",New,10/4/2023,"
",Discontinuance of the manufacture of the drug,"
",Discontinuation of the manufacture of the drug,Psychiatry,To Be Discontinued,"
",10/4/2023,10/4/2023,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lorazepam, Injection, 2 mg/1 mL (NDC 0409-6778-02)",New,7/18/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Neurology,To Be Discontinued,7/18/2023,7/18/2023,7/18/2023,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 2 mg/1 mL Syringes (NDC 0409-1985-30)",Revised,5/24/2024,Limited Availability,Limited Supply Available. Next Delivery and Estimated Recovery: June 2024,"
",Demand increase for the drug,Neurology,Current,"
","
",5/3/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Amphastar Pharmaceuticals, Inc.",800-423-4136,"Injection, 2 mg/1 mL (NDC 76329-8261-1)",Reverified,5/14/2024,Limited Availability,"
","
",Demand increase for the drug,Neurology,Current,"
","
",5/3/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Ativan Injection (lorazepam injection, USP), Injection, 2 mg/1 mL (NDC 0641-6001-25)",Revised,5/17/2024,Unavailable,Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Ativan Injection (lorazepam injection, USP), Injection, 2 mg/1 mL (NDC 0641-6000-10)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Ativan Injection (lorazepam injection, USP), Injection, 4 mg/1 mL (NDC 0641-6003-25)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Ativan Injection (lorazepam injection, USP), Injection, 4 mg/1 mL (NDC 0641-6002-10)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lorazepam injection, USP, Injection, 2 mg/1 mL (NDC 0641-6044-25)",Revised,5/17/2024,Unavailable,Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lorazepam injection, USP, Injection, 2 mg/1 mL (NDC 0641-6046-10)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lorazepam injection, USP, Injection, 4 mg/1 mL (NDC 0641-6045-25)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lorazepam injection, USP, Injection, 4 mg/1 mL (NDC 0641-6002-10)",Revised,5/17/2024,Unavailable,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Mafenide Acetate Solution,"Par Pharmaceutical, Inc.",800-828-9393,"Solution, 50 g (NDC 49884-902-78)",New,11/30/2023,"
","
","
",Discontinuation of the manufacture of the drug,Dermatology,To Be Discontinued,"
",11/30/2023,11/30/2023,"
","
","
","
","
","
","
"
Mannitol Injection,Baxter Healthcare,888-229-0001,"Osmitrol, Injection, 20 g/100 mL (NDC 0338-0357-02)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,Baxter Healthcare,888-229-0001,"Osmitrol, Injection, 0.1 (NDC 0338-0353-03)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,Baxter Healthcare,888-229-0001,"Osmitrol, Injection, 20 g/100 mL (NDC 0338-0357-03)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Mannitol 20% In Plastic Container, Injection, 20 g/100 mL (NDC 0990-7715-03)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"ICU Medical, Inc.",1-866-829-9025 or ProductAvailability@icumed.com,"Mannitol 20% In Plastic Container, Injection, 20 g/100 mL (NDC 0990-7715-02)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Mannitol 25%, Injection, 250 mg/1 mL (NDC 63323-024-25)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Injection, 12.5 g/50 mL (NDC 0409-4031-01)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,B. Braun Medical Inc.,800-227-2862,"Injection, 20 g/100 mL (NDC 0264-7578-20)",Revised,2/20/2024,"
","
",Available,"
",Renal,Resolved,2/20/2024,"
",9/23/2021,"
","
","
","
","
","
","
"
Mefloquine Hydrochloride Tablet,"Teva Pharmaceuticals USA, Inc.",800-545-8800,"Tablet, 250 mg (NDC 0555-0171-78)",New,5/15/2024,Unavailable,Estimated recovery August 2024,"
",Other,Anti-Infective,Current,"
","
",5/14/2024,"
","
","
","
","
","
","
"
Melphalan Tablet,Alvogen,844-842-8672,"Tablet, 2 mg (NDC 47781-200-50)",New,2/23/2024,"
","Discontinuation due to low sales volume.   Supply currently available with April, 2024 expiry dating.","
","
",Oncology,To Be Discontinued,"
",2/23/2024,2/23/2024,"
","
","
","
","
","
","
"
