Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Lidocaine Hydrochloride (Xylocaine) Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2% 50 mL vial, Preserved (NDC 0143-9575-10)",Revised,10/13/2022,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the October - November 2022 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Anesthesia,Current,"
","
",6/13/2018,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection,"Spectra Medical Devices, Inc.",978-657-0889 ext. 5231,1% 5 mL ampule (NDC 65282-1605-1),Revised,1/7/2022,Available,"
","
",Other,Anesthesia,Current,"
","
",6/14/2018,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% MDV 1000mg/50mL (NDC 55150-256-50),Revised,1/24/2023,Currently on backorder - next shipment TBD,Sporadic availability expected.,"
",Demand increase for the drug,Anesthesia,Current,"
","
",6/13/2018,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection,"Huons Co., Ltd. (South Korea)", intbiz@huons.com,"Methylparaben Free Lidocaine HCl Injection, USP 1% 50mg/5mL (Vial) (NDC 73293-0001-2)",New,9/6/2022,Available,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",7/14/2018,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"2.5 g/50 mL (0.5%; 1:200,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3177-01)",Revised,1/20/2023,Next Delivery: January 2023; Estimated Recovery: September 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"200 mg/20 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3178-01)",Revised,1/20/2023,Limited Supply Available. Next Delivery: June 2023; Estimated Recovery: March 2024,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"300 mg/30 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3178-02)",Revised,1/20/2023,Next Delivery: March 2023; Estimated Recovery: March 2024,"
","
",Demand increase for the drug,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"500 mg/50 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3178-03)",Revised,1/20/2023,Next Delivery: September 2023; Estimated Recovery: March 2024,"
","
",Demand increase for the drug,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"75 mg/5 mL (1.5%; 1:200,000); Glass Ampul (NDC 0409-1209-01)",Revised,1/20/2023,Next Delivery: July 2023; Estimated Recovery: March 2024,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"450 mg/30 mL (1.5%; 1:200,000); Single Dose Glass Fliptop Vial (NDC 0409-3181-01)",Revised,1/20/2023,Next Delivery and Estimated Recovery: June 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"400 mg/20 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-01)",Revised,1/20/2023,Limited Supply Available. Next Delivery: January 2023; Estimated Recovery: March 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"600 mg/30 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-02)",Revised,1/20/2023,Next Delivery: January 2023; Estimated Recovery: December 2023,"
","
",Demand increase for the drug,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"1 g/50 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-03)",Revised,1/20/2023,Next Delivery: January 2023; Estimated Recovery: December 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"400 mg/20 mL (2%; 1:200,000); Single Dose Glass Fliptop Vial (NDC 0409-3183-01)",Revised,1/20/2023,Limited Supply Available. Next Delivery: January 2023; Estimated Recovery: June 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia;Pediatric,Current,"
","
",2/22/2012,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 100 mg MDV (NDC 63323-0482-17)",Revised,1/26/2023,Backordered. Next release February 2023.,Check wholesalers for inventory.,"
",Manufacturing delay,Anesthesia;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 100mg SDV, MPF (NDC 63323-0487-17)",Revised,1/26/2023,Backordered. Next release not available at this time.,"
","
",Manufacturing delay,Anesthesia;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 150 mg, SDV, MPF (NDC 63323-0488-17)",Revised,1/26/2023,Backordered. Next release not available at this time.,Check wholesalers for inventory.,"
",Manufacturing delay,Anesthesia;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
","
","
","
"
Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 200 mg, SDV, MPF (NDC 63323-0489-17)",Revised,1/26/2023,Backordered. Next release February 2023.,"
","
",Manufacturing delay,Anesthesia;Pediatric,Current,"
","
",10/14/2016,"
","
","
","
","
","
","
"
Lidocaine Patch 5%,"Endo Pharmaceuticals, Inc.",800-642-3636,LIDODERM (NDC 63481-687-06),New,1/25/2023,"
",Permanent discontinuation on 1/18/2023,"
","
",Analgesia,To be Discontinued,1/25/2023,1/25/2023,1/25/2023,"
","
","
","
","
","
","
"
Lindane Shampoo 1%,Wockhardt Bio A.G.,847-410-6929,"60 mL, (NDC 60432-834-60)",New,6/22/2022,"
","
","
","
",Other,To be Discontinued,"
","
",6/22/2022,"
","
","
","
","
","
","
"
Linezolid Injection,Teva Pharmaceuticals,800-545-8800,"600 mg/300 mL, 300 mL/Bag (NDC 0703-9060-33)",New,9/13/2022,"
",Product has not been marketed for at least 5 years,"
","
",Anti-Infective,To be Discontinued,9/13/2022,9/13/2022,9/13/2022,"
","
","
","
","
","
","
"
Liothyronine Sodium Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,Liothyronine Sodium 5mcg tablets (NDC 0378-3611-01),New,3/28/2018,"
","
","
","
",Endocrinology/Metabolism,To be Discontinued,"
","
",3/28/2018,"
","
","
","
","
","
","
"
Liothyronine Sodium Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,Liothyronine Sodium 25mcg tablets (NDC 0378-3612-01),New,3/28/2018,"
","
","
","
",Endocrinology/Metabolism,To be Discontinued,"
","
",3/28/2018,"
","
","
","
","
","
","
"
Lisinopril Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,2.5 mg (NDC 0378-2072-01); 5 mg (NDC 0378-2073-01); 5 mg (NDC 0378-2073-10); 10 mg (NDC 0378-2074-01); 10 mg (NDC 0378-2074-10); 20 mg (NDC 0378-2075-01); 20 mg (NDC 0378-2075-10); 30 mg (NDC 0378-2077-01); 40 mg (NDC 0378-2076-01; 40 mg (NDC 0378-2076-05,New,4/11/2018,"
","
","
","
",Cardiovascular,To be Discontinued,"
","
",4/11/2018,"
","
","
","
","
","
","
"
Lithium Oral Solution,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,8 mEq/5 mL 500 mL bottle (NDC 0054-3527-63),Reverified,10/6/2022,"Unavailable, Estimated Shortage: TBD","
","
",Shortage of an active ingredient,Psychiatry,Current,"
","
",5/6/2020,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 2 mg/mL, 1 mL vial (NDC 0641-6001-25)",Revised,10/13/2022,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the October - November 2022 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 2 mg/mL, 10 mL vial (NDC 0641-6000-10)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 4 mg/mL, 1 mL vial (NDC 0641-6003-25)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 4 mg/mL, 10 mL vial ((NDC 0641-6002-10)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 2 mg/mL, 1 mL vial (NDC 0641-6044-25)",Revised,10/13/2022,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the October - November 2022 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 2 mg/mL, 10 mL vial (NDC 0641-6046-10)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 4 mg/mL, 1 mL vial (NDC 0641-6045-25)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 4 mg/mL, 10 mL vial (NDC 0641-6002-10)",Revised,10/13/2022,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,"
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hospira, Inc.",844-646-4398,2 mg/mL; Carpuject Luer Lock Glass Syringe  (NDC 00409-1985-30),Revised,1/20/2023,Limited Supply Available. Next Delivery: February 2023; Estimated Recovery: March 2023,"
","
",Demand increase for the drug,Neurology,Current,"
","
",5/3/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Hospira, Inc.",844-646-4398,2 mg/mL; 1 mL Multiple Dose Glass Fliptop Vial (NDC 00409-6778-02),Revised,1/20/2023,Next Delivery: January 2023; Estimated Recovery: June 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Neurology,Current,"
","
",5/3/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"LORAZEPAM INJECTION, USP, C IV [2 mg/ mL](NDC 76329-8261-1)",Reverified,1/5/2023,Backorder due to the increase in demands,"
","
",Other,Neurology,Current,"
","
",5/3/2018,"
","
","
","
","
","
","
"
Lorazepam Injection,Akorn Pharmaceuticals,800-932-5676,Lorazepam Injection 2 mg/mL (NDC 17478-040-01),Reverified,5/19/2021,Available,"
","
",Demand increase for the drug,Neurology,Current,"
","
",9/5/2018,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"5 mg, 1000 count bottle (NDC 0527-1394-10)",New,11/25/2019,"
","
","
","
",Psychiatry,To be Discontinued,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"10 mg, 1000 count bottle (NDC 0527-1395-10)",New,11/25/2019,"
","
","
","
",Psychiatry,To be Discontinued,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"25 mg, 1000 count bottle (NDC 0527-1396-10)",New,11/25/2019,"
","
","
","
",Psychiatry,To be Discontinued,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"50 mg, 1000 count bottle (NDC 0527-1397-10)",New,11/25/2019,"
","
","
","
",Psychiatry,To be Discontinued,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"5 mg, 100 count bottle (NDC 0527-1394-01)",Revised,6/13/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"10 mg, 100 count bottle (NDC 0527-1395-01)",Revised,6/13/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"25 mg, 100 count bottle (NDC 0527-1396-01)",Revised,6/13/2022,"
","
",Available,Other,Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"50 mg, 100 count bottle (NDC 0527-1397-01)",Revised,6/13/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"5 mg, 100 count bottle (NDC 0591-0369-01)",Revised,6/14/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"25 mg, 100 count bottle (NDC 0591-0371-01)",Revised,6/14/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"50 mg, 100 count bottle (NDC 0591-0372-01)",Revised,6/14/2022,"
","
",Available,"
",Psychiatry,Resolved,"
","
",11/25/2019,"
","
","
","
","
","
","
"
Lutetium Lu 177 Dotatate (LUTATHERA) Injection,"Advanced Accelerator Applications USA, Inc.",862-778-8300,"Lutathera® (lutetium Lu 177 dotatate) injection, for intravenous use 10 mCi/mL; Colorless Type I glass 30 mL single-dose vial containing 7.4 GBq (200 mCi) ± 10% of lutetium Lu 177 dotatate (NDC 69488-003-01)",Revised,8/1/2022,"
","
",Available,"
",Oncology,Resolved,8/1/2022,"
",5/12/2022,"
","
","
","
","
","
","
"
Mannitol Injection,"Fresenius Kabi USA, LLC",888-386-1300,25% (12.5 grams per 50 mL)(250 mg per mL) Single dose vial (NDC 63323-024-25),Reverified,1/26/2023,Backordered. Next release not available at this time.,Check wholesalers for inventory,"
",Demand increase for the drug,Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"Hospira, Inc.",844-646-4398,12.5 g/50 mL (25%); Single Dose Glass Fliptop Vial (NDC 0409-4031-01),Revised,1/20/2023,Next Delivery: January 2023; Estimated Recovery: June 2024,"
","
",Demand increase for the drug,Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,Baxter Healthcare,888-229-0001,"10% OSMITROL Injection (10% Mannitol Injection, USP) 500 mL Viaflex Plastic Container Product Code 2D5613Q (NDC 0338-0535-03)",Reverified,1/24/2023,Available,"
","
","
",Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,Baxter Healthcare,888-229-0001,"20% OSMITROL Injection (20% Mannitol Injection, USP) 500 mL Viaflex Plastic Container Product Code 2D5633Q (NDC 0338-0357-03); 250 mL Viaflex Plastic Container Product Code 2D5632Q (NDC 0338-0357-02)",Reverified,1/24/2023,Available,"
","
","
",Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"ICU Medical, Inc.",877-946-7747,"20% Mannitol Injection, USP 500 mL (Legacy Hospira NDC 0409-7715-03)(ICU Medical NDC 0990-7715-03)",Reverified,1/19/2023,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical.","
","
",Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,"ICU Medical, Inc.",877-946-7747,"20% Mannitol Injection, USP 250 mL (Legacy Hospira NDC 0409-7715-02)(ICU Medical NDC 0990-7715-02)",Reverified,1/19/2023,Available,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical.","
","
",Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Mannitol Injection,B. Braun Medical Inc.,800-227-2862,20% 500 mL Excel Bag L5781 (NDC 0264-7578-20),New,6/10/2022,Product on allocation for contracted customers,"
","
",Other,Renal,Current,"
","
",9/23/2021,"
","
","
","
","
","
","
"
Maraviroc (Selzentry) Tablets,GlaxoSmithKline (ViiV Healthcare),888-825-5249,25 mg tablet 120 count (NDC 49702-233-08),New,1/3/2023,"
","The anticipated date that GSK will cease distribution of the product is approximately January 1, 2024.  Selzentry 150mg (49702-223-18), Selzentry 300 mg (49702-224-18) and Selzentry Oral Solution (49702-260-55) will still be available.","
","
",Antiviral,To be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Maraviroc (Selzentry) Tablets,GlaxoSmithKline (ViiV Healthcare),888-825-5249,75 mg tablet 120 count (NDC 49702-235-08),New,1/3/2023,"
","The anticipated date that GSK will cease distribution of the product is approximately January 1, 2024.  Selzentry 150mg (49702-223-18), Selzentry 300 mg (49702-224-18) and Selzentry Oral Solution (49702-260-55) will still be available.","
","
",Antiviral,To be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
