Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Cosopt® dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 10 mL (NDC 17478-605-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 10 mL (NDC 50383-233-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Cosopt-PF® dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 0.2 mL single use, 60 count (NDC 17478-604-30)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Sandoz,800-525-8747,"Dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 10 mL (NDC 61314-030-02)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Bausch Health,800-321-4576,"Dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 10 mL (NDC 24208-486-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide hydrochloride 22.3 mg/mL and Timolol maleate 6.8 mg/mL, 10 mL (NDC 0591-2482-79)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide Hydrochloride and Timolol Maleate 20 mg and 5 mg/mL, 10 mL (0591-2482-79)",New,4/20/2018,"
",This was a business-related decision to discontinue manufacturing this product.,"
","
",Ophthalmology,To be Discontinued,4/20/2018,4/20/2018,4/20/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride and Timolol Maleate (Cosopt) Ophthalmic Solution,Aurobindo Pharma,866-850-2876,"Dorzolamide HCl and Timolol Maleate (Cosopt® PF) Ophthalmic Solution 2%/0.5% Preservative Free, 2mL single use container (NDC 65862-0947-60)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",9/28/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide hydrochloride 22.3 mg/mL, 10 mL (NDC 0591-2481-79)",New,4/20/2018,"
",This was a business-related decision to discontinue manufacturing these products,"
","
",Ophthalmology,To be Discontinued,4/20/2018,4/20/2018,4/20/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide hydrochloride 22.3 mg/mL, 10 mL (NDC 0093-7618-43)",New,4/20/2018,"
",This was a business-related decision to discontinue manufacturing these products,"
","
",Ophthalmology,To be Discontinued,4/20/2018,4/20/2018,4/20/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide Hydrochloride 22.3 mg/mL, 10 mL (NDC 0591-2481-79)",Revised,4/29/2021,"
",This was a business-related decision to discontinue manufacturing these products,"
","
",Ophthalmology,To be Discontinued,4/29/2021,4/29/2021,6/1/2018,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Dorzolamide+Hydrochloride+Ophthalmic+Solution&st=d&tab=tabs-2,"
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Teva Pharmaceuticals,800-545-8800,"Dorzolamide Hydrochloride 22.3 mg/mL, 10 mL (NDC 0093-7618-43)",Revised,4/29/2021,"
",This was a business-related decision to discontinue manufacturing these products,"
","
",Ophthalmology,To be Discontinued,4/29/2021,4/29/2021,6/1/2018,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Dorzolamide+Hydrochloride+Ophthalmic+Solution&st=d&tab=tabs-2,"
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Sandoz,800-525-8747,"Dorzolamide hydrochloride 22.3 mg/mL, 10 mL (NDC 61314-019-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/25/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Akorn Pharmaceuticals,800-932-5676,"Dorzolamide hydrochloride 22.3 mg/mL, 10 mL (NDC 50383-232-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Merck Sharp & Dohme Corp.,800-637-2579,"TRUSOPT® dorzolamide hydrochloride ophthalmic solution 2%, 10 mL in an 18 mL capacity bottle (NDC 0006-3519-36)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Dorzolamide Hydrochloride Ophthalmic Solution,Bausch Health,800-321-4576,"Dorzolamide hydrochloride USP 2%, 10 mL (NDC 24208-485-10)",Revised,5/10/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/10/2021,"
",1/24/2018,"
","
","
","
","
","
","
"
Doxorubicin Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"2 mg/mL, 10 mL single-dose vial (NDC 63323-883-10)",New,3/5/2020,"
",Product available. Check wholesalers for inventory or contact Customer Service to place a direct order. 10 mL will be discontinued when inventory is depleted.,"
","
",Oncology;Pediatric,To Be Discontinued,3/5/2020,3/5/2020,3/5/2020,"
","
","
","
","
","
","
"
Doxycycline Hyclate Injection,"Fresenius Kabi USA, LLC",888-386-1300,100 mg per vial; amber vial; preservative free; lyophilized powder (NDC 63323-130-11),Revised,1/7/2021,"
","
","
","
",Anti-Infective,Resolved,1/7/2021,"
",7/10/2020,"
","
","
","
","
","
","
"
Doxycycline Hyclate Injection,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,100 mg (Lyophilizate in Vials)(NDC 67457-437-10),Revised,1/7/2021,"
","
","
","
",Anti-Infective,Resolved,1/7/2021,"
",7/10/2020,"
","
","
","
","
","
","
"
Doxycycline Hyclate Injection,Zydus Pharmaceuticals USA Inc.,877-993-8779,100 mg (Lyophilized Vials)(NDC 68382-910-10),Revised,1/7/2021,"
","
","
","
",Anti-Infective,Resolved,1/7/2021,"
",7/10/2020,"
","
","
","
","
","
","
"
Dutasteride Capsules,Apotex Corp.,800-706-5575,0.5 mg capsules (NDCs 60505-3877-9 and 60505-3877-3),New,1/7/2020,"
","
","
","
",Urology,To be Discontinued,1/7/2020,1/7/2020,1/7/2020,"
","
","
","
","
","
","
"
Echothiophate Iodide (Phospholine Iodide) Ophthalmic Solution,Pfizer Pharmaceuticals,800-533-4535,6.25 mg package for 0.125% (NDC 0046-1065-05),Reverified,7/27/2021,Limited Supply Available,"Limited inventory levels available for drop shipment while supplies last. To access this product, please contact Pfizer Customer Service at 1-800-533- 4535, option 4.","
",Other,Ophthalmology,Current,"
","
",9/24/2019,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Echothiophate+Iodide+%28Phospholine+Iodide%29+Ophthalmic+Solution&st=d&tab=tabs-4&panels=0,"
","
"
Echothiophate Iodide (Phospholine Iodide) Ophthalmic Solution,Pfizer Pharmaceuticals,800-533-4535,6.25 mg package for 0.125% (NDC 0046-1065-05),New,10/27/2020,"
","Pfizer anticipates stock available through May 1st, 2021.","
","
",Ophthalmology,To be Discontinued,10/27/2020,10/27/2020,10/27/2020,"
","
","
","
","
","
","
"
Efavirenz; Emtricitabine; Tenofovir Disoproxil Fumarate (Atripla) Tablets,"Gilead Sciences, LLC",800-445-3235,600 mg; 200 mg; 300 mg (NDC 15584-0101-1),New,2/4/2021,"
",Date of permanent discontinuation of manufacture is July 2021.  Product expected to be available until December 2021.,"
","
",Antiviral,To be Discontinued,2/4/2021,2/4/2021,2/4/2021,"
","
","
","
","
","
","
"
Enalaprilat Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2.5mg/2mL, vial (NDC 0143-9786-10)",Revised,7/6/2021,This presentation is currently available.,Additional lots will be scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",3/29/2019,"
","
","
","
","
","
","
"
Enalaprilat Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"1.25mg/mL, vial  (NDC 0143-9787-10)",Revised,7/6/2021,This presentation is temporarily on backorder.,Additional lots will be scheduled for manufacturing to meet demand.  Product will be made available as it is released.,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",3/29/2019,"
","
","
","
","
","
","
"
"Enalaprilat Injection, USP","Hospira, Inc.",844-646-4398,1.25 mg/mL; Single Dose Glass Fliptop Vial (NDC 00409-2122-01),New,3/24/2020,"
",Discontinuation of the manufacture of the drug.,"
","
",Cardiovascular,To be Discontinued,"
",3/24/2020,3/24/2020,"
","
","
","
","
","
","
"
"Enalaprilat Injection, USP","Hospira, Inc.",844-646-4398,2.5 mg/2 mL (1.25 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-2122-02),New,3/24/2020,"
",Discontinuation of the manufacture of the drug.,"
","
",Cardiovascular,To be Discontinued,"
",3/24/2020,3/24/2020,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,30 mg/0.3mL (NDCs 0703-8530-21 and 0703-8530-23),New,1/28/2021,"
",Product expected to be available until December 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,40 mg/0.4 mL (NDCs 0703-8540-21 and 0703-8540-23),New,1/28/2021,"
",Product expected to be available until October 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,60 mg/0.6 mL (NDCs 0703-8560-21 and 0703-8560-23),New,1/28/2021,"
",Product expected to be available until December 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,80 mg/0.8 mL (NDCs 0703-8680-21 and 0703-8680-23),New,1/28/2021,"
",Product expected to be available until December 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,100 mg/1 mL (NDCs 0703-8580-21 and 0703-8580-23),New,1/28/2021,"
",Product expected to be available until December 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,120 mg/0.8 mL (NDCs 0703-8610-21 and 0703-8610-23),New,1/28/2021,"
",Product expected to be available until August 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Enoxaparin Sodium Injection,Teva Pharmaceuticals,800-545-8800,150 mg/1 mL (NDCs 0703-8510-21 and 0703-8510-23),New,1/28/2021,"
",Product expected to be available until December 2021,"
","
",Hematology,To be Discontinued,1/28/2021,1/28/2021,1/28/2021,"
","
","
","
","
","
","
"
Entecavir Tablets,Teva Pharmaceuticals,800-545-8800,0.5mg tablets (NDCs 0093-5786-98 and 0093-5786-56),New,2/14/2020,"
","
","
","
",Antiviral,To be Discontinued,2/14/2020,2/14/2020,2/14/2020,"
","
","
","
","
","
","
"
Entecavir Tablets,Teva Pharmaceuticals,800-545-8800,1mg tablets (NDC 0093-5787-56),New,2/14/2020,"
","
","
","
",Antiviral,To be Discontinued,2/14/2020,2/14/2020,2/14/2020,"
","
","
","
","
","
","
"
"Epinephrine Injection, 0.1 mg/mL","Hospira, Inc.",844-646-4398,"1 mg/10 mL (0.1 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4933-01) (old NDC 00409-4921-34, pack of 10; NDC 0409-4921-20, individual)",Revised,7/27/2021,Limited Supply Available. Next Delivery: September 2021; Estimated Recovery: December 2021,"
","
",Demand increase for the drug,Cardiovascular;Pulmonary/Allergy,Current,"
","
",4/27/2012,"
","
","
","
","
","
","
"
"Epinephrine Injection, 0.1 mg/mL","Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"0.1mg/mL, 10mL, (NDC 76329-3316-1)",Reverified,7/9/2021,Available,"
","
",Demand increase for the drug,Cardiovascular;Pulmonary/Allergy,Current,"
","
",4/27/2012,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector","Mylan Specialty, a Viatris Company",800-796-9526,0.3 mg EpiPen® (NDC 49502-500-02); Authorized Generic (NDC 49502-102-02),Reverified,7/20/2021,Available,Product is readily available and not currently in shortage.,"
","
",Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector","Mylan Specialty, a Viatris Company",800-796-9526,0.15 mg EpiPen® (NDC 49502-501-02); Authorized Generic (NDC 49502-101-02),Reverified,7/20/2021,Available,Product is readily available and not currently in shortage.,"
","
",Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Impax Laboratories,877-99-Impax(46729); option 2,"0.15 mg/0.15 mL epinephrine injection, USP, pre-filled auto-injector (two pack)(NDC 0115-1695-49)",Revised,4/28/2021,On allocation to current customers.,"
","
",Manufacturing delays,Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
",https://www.fda.gov/downloads/Drugs/DrugSafety/DrugShortages/UCM612883.pdf,"
","
"
"Epinephrine Injection, Auto-Injector",Impax Laboratories,877-99-Impax(46729); option 2,"0.3 mg/0.3 mL epinephrine injection, USP, pre-filled auto-injector (two pack)(NDC 0115-1694-49)",Reverified,12/14/2020,On allocation to current customers.,"
","
",Manufacturing delays,Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
",https://www.fda.gov/media/138458/download,"
","
"
"Epinephrine Injection, Auto-Injector",Kaleo,877-30-AUVIQ (1-877-302-8847),"Carton containing two AUVI-Q (epinephrine injection, USP) 0.3 mg auto-injectors and a single AUVI-Q Trainer (NDC 60842-023-01)",Reverified,1/27/2021,Available,AUVI-Q is readily available and not currently in shortage.,"
","
",Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Kaleo,877-30-AUVIQ (1-877-302-8847),"Carton containing two AUVI-Q (epinephrine injection, USP) 0.15 mg auto-injectors and a single AUVI-Q Trainer (NDC 60842-022-01)",Reverified,1/27/2021,Available,AUVI-Q is readily available and not currently in shortage.,"
","
",Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Kaleo,877-30-AUVIQ (1-877-302-8847),"Carton containing two AUVI-Q (epinephrine injection, USP) 0.1 mg auto-injectors and a single AUVI-Q Trainer (NDC 60842-021-01)",Reverified,1/27/2021,Available,AUVI-Q is readily available and not currently in shortage.,"
","
",Pulmonary/Allergy,Current,"
","
",5/9/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Teva Pharmaceuticals,800-545-8800,"0.15 MG Epinephrine Injection, USP auto-injector (NDC 0093-5985-27)",Reverified,7/20/2021,Available,"
","
","
",Pulmonary/Allergy,Current,"
","
",12/7/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Adamis Pharmaceuticals Corporation,800-230-3935,"Carton containing two SYMJEPI (epinephrine injection, USP) 0.3 mg single-dose, pre-filled syringes (NDC 0781-3442-20)",Reverified,12/17/2019,Available,"
","
","
",Pulmonary/Allergy,Current,"
","
",12/7/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Adamis Pharmaceuticals Corporation,800-230-3935,"Carton containing two SYMJEPI (epinephrine injection, USP) 0.15 mg single-dose, pre-filled syringes (NDC 0781-3448-20)",Reverified,12/17/2019,Available,"
","
","
",Pulmonary/Allergy,Current,"
","
",12/7/2018,"
","
","
","
","
","
","
"
"Epinephrine Injection, Auto-Injector",Teva Pharmaceuticals,800-545-8800,"0.3 mg/mL epinephrine injection, USP, auto-injector (NDC 0093-5986-27)",Reverified,7/20/2021,Available,"
","
","
",Pulmonary/Allergy,Current,"
","
",12/7/2018,"
","
","
","
","
","
","
"
Eptifibatide (Integrilin) Injection,Merck Sharp & Dohme Corp.,800-672-6372,20 mg/10ml (2 mg/ml)(NDC 0085-1177-01),New,10/21/2020,"
",To be discontinued on or near October 2020.,"
","
",Cardiovascular,To be Discontinued,10/21/2020,10/21/2020,10/21/2020,"
","
","
","
","
","
","
"
Eptifibatide (Integrilin) Injection,Merck Sharp & Dohme Corp.,800-672-6372,75 mg/100ml (0.75 mg/ml)(NDC 0085-1136-01),New,10/21/2020,"
",To be discontinued on or near October 2020.,"
","
",Cardiovascular,To be Discontinued,10/21/2020,10/21/2020,10/21/2020,"
","
","
","
","
","
","
"
Eptifibatide (Integrilin) Injection,Merck Sharp & Dohme Corp.,800-672-6372,200 mg/100ml (2 mg/ml)(NDC 0085-1177-02),New,10/21/2020,"
",Discontinued,"
","
",Cardiovascular,To be Discontinued,10/21/2020,10/21/2020,10/21/2020,"
","
","
","
","
","
","
"
Ergotamine Tartrate and Caffeine (Cafergot) Tablets,Sandoz,800-525-8747,1mg/100mg (NDC 0781-5405-01),New,7/2/2020,"
",Discontinuation of drug manufacturing,"
","
",Neurology,To be Discontinued,7/2/2020,7/2/2020,7/2/2020,"
","
","
","
","
","
","
"
Erlotinib Hydrochloride Tablets,"Astellas Pharma Global Development, Inc.",800-727-7003,25 mg tablets (NDC 50242-062-01),New,9/29/2020,"
","
","
","
",Oncology,To be Discontinued,9/29/2020,9/29/2020,9/29/2020,"
","
","
","
","
","
","
"
Erlotinib Hydrochloride Tablets,"Astellas Pharma Global Development, Inc.",800-727-7003,100 mg tablets (NDC 50242-063-01),New,9/29/2020,"
","
","
","
",Oncology,To be Discontinued,9/29/2020,9/29/2020,9/29/2020,"
","
","
","
","
","
","
"
Erlotinib Hydrochloride Tablets,"Astellas Pharma Global Development, Inc.",800-727-7003,150 mg tablets (NDC 50242-064-01),New,9/29/2020,"
","
","
","
",Oncology,To be Discontinued,9/29/2020,9/29/2020,9/29/2020,"
","
","
","
","
","
","
"
Erythromycin Ethylsuccinate Powder for Suspension,"Endo Pharmaceuticals, Inc.","800-828-9393 option 5, then option 2",200 mg/5 mL  (NDC 0254-1020-47),New,2/8/2021,"
","
","
","
",Anti-Infective,To be Discontinued,2/8/2021,2/8/2021,2/8/2021,"
","
","
","
","
","
","
"
Erythromycin Ethylsuccinate Powder for Suspension,"Endo Pharmaceuticals, Inc.","800-828-9393 option 5, then option 2",400 mg/5 mL (NDC 0254-1021-47),New,2/8/2021,"
","
","
","
",Anti-Infective,To be Discontinued,2/8/2021,2/8/2021,2/8/2021,"
","
","
","
","
","
","
"
"Erythromycin Lactobionate for Injection, USP","Hospira, Inc.",844-646-4398,500 mg Single Dose Glass Fliptop Vial (NDC 00409-6482-01),Revised,12/9/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/9/2020,"
",5/21/2018,"
","
","
","
","
","
","
"
"Erythromycin Lactobionate for Injection, USP","Hospira, Inc.",844-646-4398,500 mg Single-dose ADD-Vantage® Vial (NDC 00409-6476-44),Revised,12/9/2020,"
","
",Available,"
",Anti-Infective,Resolved,12/9/2020,"
",5/21/2018,"
","
","
","
","
","
","
"
Erythromycin Ophthalmic Ointment,Akorn Pharmaceuticals,800-932-5676,Erythromycin Ophthalmic Ointment 0.5%: 3.5 g tube (NDC 17478-070-35),Revised,5/19/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/19/2021,"
",3/5/2019,"
","
","
","
","
","
","
"
Erythromycin Ophthalmic Ointment,Akorn Pharmaceuticals,800-932-5676,Erythromycin Ophthalmic Ointment 0.5%: 1 g  tube (unit dose) (NDC17478-070-31),Revised,5/19/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/19/2021,"
",3/5/2019,"
","
","
","
","
","
","
"
Erythromycin Ophthalmic Ointment,Akorn Pharmaceuticals,800-932-5676,Erythromycin Ophthalmic Ointment 0.5%: 3.5 g tube (NDC 17478-824-35)(Premier),Revised,5/19/2021,"
","
",Available,"
",Ophthalmology,Resolved,5/19/2021,"
",3/5/2019,"
","
","
","
","
","
","
"
