id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
11830,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 600 Mg/60 Ml (10 Mg/Ml) (NDC 61703-339-56)",Reverified,8/26/24,Available,,,,Oncology,Current,,
11831,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 450 Mg/45 Ml (10 Mg/Ml) (NDC 61703-262-05)",Revised,8/26/24,Limited Availability,Limited Supply Available. Next Delivery: October 2024; Estimated Recovery: December 2024,,Delay In Shipping Of The Drug,Oncology,Current,,
11832,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 450 Mg/45 Ml (10 Mg/Ml) (NDC 61703-339-50)",Reverified,8/26/24,Available,,,,Oncology,Current,,
11833,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 150 Mg/15 Ml (10 Mg/Ml) (NDC 61703-150-05)",Reverified,8/26/24,Available,,,,Oncology,Current,,
11834,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 150 Mg/15 Ml (10 Mg/Ml) (NDC 61703-339-22)",Reverified,8/26/24,Available,,,,Oncology,Current,,
11835,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 50 Mg/5 Ml (10 Mg/Ml) (NDC 61703-360-18)",Revised,8/26/24,Available,,,,Oncology,Current,,
11836,Carboplatin Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 50 Mg/5 Ml (10 Mg/Ml) (NDC 61703-339-18)",Reverified,8/26/24,Available,,,,Oncology,Current,,
11837,Carboplatin Injection,"Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Carboplatin Injection, Injection, 10 Mg/1 Ml (NDC 0703-4239-01)",Revised,8/23/24,Available,,,,Oncology,Current,,
11838,Carboplatin Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 10 Mg/1 Ml (NDC 63323-172-60)",Reverified,9/4/24,Available,Check Wholesalers For Inventory,,,Oncology,Current,,
11839,Carboplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 10 Mg/1 Ml (NDC 16729-295-12)",Revised,8/19/24,Unavailable,Resupply Tbd,,Requirements Related To Complying With Good Manufacturing Practices,Oncology,Current,,
11840,Carboplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 10 Mg/1 Ml (NDC 16729-295-34)",Revised,8/19/24,"Unavailable, 15-30 Days",Inventory At Dc; Awaiting Quality Review,,Requirements Related To Complying With Good Manufacturing Practices,Oncology,Current,,
11841,Carboplatin Injection,Eugia Us Llc,888-238-7880,"Carboplatin, Injection, 600 Mg/60 Ml (NDC 55150-386-01)",Reverified,8/5/24,Available,Check Wholesalers For Inventory,,,Oncology,Current,,
11842,Carboplatin Injection,Eugia Us Llc,888-238-7880,"Carboplatin, Injection, 450 Mg/45 Ml (NDC 55150-335-01)",Reverified,8/5/24,Available,Check Wholesalers For Inventory,,,Oncology,Current,,
11843,Carboplatin Injection,Teyro Labs,Apotex Inc.: 800-706-5575,"Injection, 600 Mg/60 Ml (10 Mg/Ml) Multiple Dose Vial (NDC 60505-6282-7)",Reverified,9/3/24,Available,Wholesaler & Distributor Through Marketing Partner (Apotex Inc.),,,Oncology,Current,,
11844,Carboplatin Injection,Teyro Labs,Apotex Inc.: 800-706-5575,"Injection, 50 Mg/5 Ml (10 Mg/Ml) Multiple Dose Vial (NDC 60505-6282-1)",Reverified,9/3/24,Available,Wholesaler & Distributor Through Marketing Partner (Apotex Inc.),,,Oncology,Current,,
11845,Carboplatin Injection,Teyro Labs,Apotex Inc.: 800-706-5575,"Injection, 450 Mg/45 Ml (10 Mg/Ml) Multiple Dose Vial (NDC 60505-6282-6)",Reverified,9/3/24,Available,Wholesaler & Distributor Through Marketing Partner (Apotex Inc.),,,Oncology,Current,,
11846,Carboplatin Injection,Teyro Labs,Apotex Inc.: 800-706-5575,"Injection, 150 Mg/15 Ml (10 Mg/Ml) Multiple Dose Vial (NDC 60505-6282-3)",Reverified,9/3/24,Available,Wholesaler & Distributor Through Marketing Partner (Apotex Inc.),,,Oncology,Current,,
11847,Carboplatin Injection,Ingenus Pharmaceuticals Llc,866-321-5031,"Injection, 600 Mg/60 Ml (NDC 50742-448-60)",Reverified,6/24/24,Available,"For Any Other Information, Please Contact The Ingenus Customer Service Team At 866-321-5031.",,,Oncology,Current,,
11848,Carboplatin Injection,Gland Pharma Limited,"Distributed By Bpi Labs, Llc;  Customer Service Number:  (727) 471-0850 Ext 270","Carboplatin, Injection, 50mg/5ml (NDC 54288-164-01)",Revised,7/15/24,Available,"Distributed By Bpi Labs, Llc",,,Oncology,Current,,
11849,Carboplatin Injection,Gland Pharma Limited,"Distributed By Bpi Labs, Llc; Customer Service Number: (727) 471-0850 Ext 270","Carboplatin, Injection, 450mg/45ml (NDC 54288-166-01)",Revised,7/15/24,Available,"Distributed By Bpi Labs, Llc",,,Oncology,Current,,
11850,Carboplatin Injection,Gland Pharma Limited,"Distributed By Bpi Labs, Llc; Customer Service Number: (727) 471-0850 Ext 270","Carboplatin, Injection, 150mg/15ml (NDC 54288-165-01)",Revised,7/15/24,Available,"Distributed By Bpi Labs, Llc",,,Oncology,Current,,
11851,Carboplatin Injection,Gland Pharma Limited,"Distributed By Bpi Labs, Llc; Customer Service Number: (727) 471-0850 Ext 270","Carboplatin, Injection, 600 Mg/65 Ml (NDC 54288-167-01)",Revised,7/15/24,Available,"Distributed By Bpi Labs, Llc",,,Oncology,Current,,
11852,Carboplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 10 Mg/1 Ml (NDC 16729-295-31)",Revised,8/19/24,Unavailable,Temporarily Discontinued,,Other,Oncology,Current,,
11853,Carboplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 10 Mg/1 Ml (NDC 16729-295-33)",Revised,8/19/24,Unavailable,Resupply Tbd,,Requirements Related To Complying With Good Manufacturing Practices,Oncology,Current,,
11854,Caspofungin Acetate Injection,Merck Sharp & Dohme Corp.,800-672-6372,"Cancidas, Injection, 7 Mg/1 Ml (NDC 0006-3823-10)",New,6/27/24,,,,,Anti-Infective,To Be Discontinued,,6/27/24
11855,Cefazolin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 500 Mg (NDC 0781-3450-95)",New,12/12/23,,,,Discontinuation Of The Manufacture Of The Drug,Anti-Infective,To Be Discontinued,,12/12/23
11856,Cefazolin Sodium Injection,Sandoz Inc.,800-525-8747,"Injection, 10 G (NDC 0781-3452-95)",New,12/12/23,,,,Discontinuation Of The Manufacture Of The Drug,Anti-Infective,To Be Discontinued,,12/12/23
11857,Cefixime Capsule,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Suprax, Capsule, 400 Mg (NDC 68180-423-11)",Revised,3/19/24,,,Available,,Anti-Infective,Resolved,3/19/24,
11858,Cefixime Capsule,"Lupin Pharmaceuticals, Inc.",866-587-4617,"Suprax, Capsule, 400 Mg (NDC 68180-423-08)",Revised,3/19/24,,,Available,,Anti-Infective,Resolved,3/19/24,
11859,Cefixime Capsule,"Ascend Laboratories, Llc",201-326-9004,"Capsule, 400 Mg (NDC 67877-584-50)",Revised,3/19/24,,,Available,,Anti-Infective,Resolved,3/19/24,
11860,Cefotaxime Sodium Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Cefotaxime For Injection, Usp, Injection, 10 G (NDC 0143-9935-01)",Reverified,8/28/24,Unavailable,Shortage Duration Is Unknown At This Time.,,Demand Increase For The Drug,Anti-Infective; Pediatric,Current,,
11861,Cefotaxime Sodium Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Cefotaxime For Injection, Usp, Injection, 2 G (NDC 0143-9933-25)",Reverified,8/28/24,Unavailable,Shortage Duration Is Unknown At This Time.,,Demand Increase For The Drug,Anti-Infective; Pediatric,Current,,
11862,Cefotaxime Sodium Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Cefotaxime For Injection, Usp, Injection, 1 G (NDC 0143-9931-25)",Reverified,8/28/24,Unavailable,Shortage Duration Is Unknown At This Time.,,Demand Increase For The Drug,Anti-Infective; Pediatric,Current,,
11863,Cefotaxime Sodium Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Cefotaxime For Injection, Usp, Injection, 500 Mg (NDC 0143-9930-10)",Reverified,8/28/24,Unavailable,Shortage Duration Is Unknown At This Time.,,Demand Increase For The Drug,Anti-Infective; Pediatric,Current,,
11864,Cefotaxime Sodium Injection,"Sterimax, Inc.",800-881-3550,"Injection, 1 G (NDC 21586-011-02)",Reverified,3/15/24,Available,,,,Anti-Infective; Pediatric,Current,,
11865,Cefotaxime Sodium Injection,"Sterimax, Inc.",800-881-3550,"Cefotaxime, Injection, 2 G (NDC 21586-012-02)",Revised,3/15/24,Available,,,,Anti-Infective; Pediatric,Current,,
11866,Cefotetan Disodium Injection,"Teligent Pharma, Inc.",856-697-1441,"Cefotan, Injection, 2 G/20 Ml (NDC 52565-053-10)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11867,Cefotetan Disodium Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 10 G (NDC 63323-396-61)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11868,Cefotetan Disodium Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 2 G/20 Ml (NDC 63323-386-20)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11869,Cefotetan Disodium Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 1 G/10 Ml (NDC 63323-385-10)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11870,Cefotetan Disodium Injection,Pai Pharma,800-845-8210,"Cefotan, Injection, 1 G/10 Ml (NDC 0121-0976-10)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11871,Cefotetan Disodium Injection,Pai Pharma,800-845-8210,"Cefotan, Injection, 2 G/20 Ml (NDC 0121-0977-10)",Revised,9/10/24,,,Available,,Anti-Infective,Resolved,9/10/24,
11872,Celecoxib Capsule,Apotex Corp.,800-706-5575,"Capsule, 200 Mg (NDC 60505-3849-5)",New,9/9/24,,,,,Analgesia/Addiction,To Be Discontinued,,9/9/24
11873,Celecoxib Capsule,Apotex Corp.,800-706-5575,"Capsule, 200 Mg (NDC 60505-3849-1)",New,9/9/24,,,,,Analgesia/Addiction,To Be Discontinued,,9/9/24
11874,Celecoxib Capsule,Apotex Corp.,800-706-5575,"Capsule, 100 Mg (NDC 60505-3848-5)",New,9/9/24,,,,,Analgesia/Addiction,To Be Discontinued,,9/9/24
11875,Celecoxib Capsule,Apotex Corp.,800-706-5575,"Capsule, 100 Mg (NDC 60505-3848-1)",New,9/9/24,,,,,Analgesia/Addiction,To Be Discontinued,,9/9/24
11876,Celecoxib Capsule,Apotex Corp.,800-706-5575,"Capsule, 50 Mg (NDC 60505-3847-6)",New,9/9/24,,,,,Analgesia/Addiction,To Be Discontinued,,9/9/24
11877,Chloramphenicol Sodium Succinate Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 1 G/10 Ml (NDC 63323-011-15)",Revised,12/11/23,,,,Discontinuation Of The Manufacture Of The Drug,Anti-Infective,To Be Discontinued,12/11/23,12/11/23
11878,Chloroprocaine Hydrochloride Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Chloroprocaine Hcl Injection, Usp, Injection, 30 Mg/1 Ml (NDC 0143-9210-10)",Reverified,8/28/24,Unavailable,Additional Lots Will Be Available In The September - October 2024 Timeframe.  Product Will Be Made Available As It Is Released.,,Demand Increase For The Drug,Anesthesia,Current,,
11879,Chloroprocaine Hydrochloride Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Chloroprocaine Hcl Injection, Usp, Injection, 20 Mg/1 Ml (NDC 0143-9209-10)",Reverified,8/28/24,Unavailable,Additional Lots Will Be Available In The September - October 2024 Timeframe.  Product Will Be Made Available As It Is Released.,,Demand Increase For The Drug,Anesthesia,Current,,
11880,Chloroprocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Nesacaine, Injection, 30 Mg/1 Ml (NDC 63323-478-27)",Reverified,9/4/24,Available,,,,Anesthesia,Current,,
11881,Chloroprocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Nesacaine, Injection, 20 Mg/1 Ml (NDC 63323-477-27)",Reverified,9/4/24,Available,Check Wholesalers For Inventory.,,,Anesthesia,Current,,
11882,Chloroprocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Nesacaine, Injection, 20 Mg/1 Ml (NDC 63323-476-37)",Reverified,9/4/24,Available,Check Wholesalers For Inventory.,,,Anesthesia,Current,,
11883,Chloroprocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Nesacaine, Injection, 10 Mg/1 Ml (NDC 63323-475-37)",Reverified,9/4/24,Available,Check Wholesalers For Inventory.,,,Anesthesia,Current,,
11884,Chloroprocaine Hydrochloride Injection,B. Braun Medical Inc.,800-227-2862,"Clorotekal, Injection, 10 Mg/Ml (NDC 0264-7055-05)",Revised,11/2/23,,Discontinuation Of The Manufacture Of The Drug,,Discontinuation Of The Manufacture Of The Drug,Anesthesia,To Be Discontinued,11/2/23,11/2/23
11885,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 30 Mg (NDC 65862-831-05)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11886,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 30 Mg (NDC 65862-831-30)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11887,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 60 Mg (NDC 65862-832-05)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11888,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 60 Mg (NDC 65862-832-30)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11889,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 90 Mg (NDC 65862-833-05)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11890,Cinacalcet Hydrochloride Tablet,Aurobindo Pharma Usa,866-850-2976,"Tablet, 90 Mg (NDC 65862-833-30)",New,4/29/24,,,,,Endocrinology/Metabolism,To Be Discontinued,,4/29/24
11891,Cisatracurium Besylate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 10 Mg/1 Ml (NDC 0409-3670-10)",New,4/15/24,,,,,Analgesia/Addiction,To Be Discontinued,,4/15/24
11892,Cisatracurium Besylate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 10 Mg/5ml (2 Mg/Ml) Single Dose Vial Premierprorx® (NDC 0409-5547-10)",New,4/15/24,,Supply Expected To Exhaust July 2024,,,Analgesia/Addiction,To Be Discontinued,,4/15/24
11893,Cisatracurium Besylate Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Injection, 2 Mg/1 Ml (NDC 0409-7083-10)",New,4/15/24,,,,,Analgesia/Addiction,To Be Discontinued,,4/15/24
11894,Cisplatin Injection,Gland Pharma Limited,Sagent Pharmaceuticals: 866-625-1618; Fosun Pharma Usa Inc.: 855-282-4882,"Injection, 100 Ml Vial, 1 Mg/Ml (NDC 25021-253-51)",Revised,6/27/24,,,Available.  Ndc 25021-253-50 And Ndc 25021-253-51 Marketed By Sagent Pharmaceuticals.  Ndc 72266-252-01 And Ndc 72266-253-01) Marketed By Fosun Pharma Usa Inc.,,Oncology; Pediatric,Resolved,6/27/24,
11895,Cisplatin Injection,Gland Pharma Limited,Sagent Pharmaceuticals: 866-625-1618; Fosun Pharma Usa Inc.: 855-282-4882,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 25021-253-50)",Revised,6/27/24,,,Available.  Ndc 25021-253-50 And Ndc 25021-253-51 Marketed By Sagent Pharmaceuticals.  Ndc 72266-252-01 And Ndc 72266-253-01) Marketed By Fosun Pharma Usa Inc.,,Oncology; Pediatric,Resolved,6/27/24,
11896,Cisplatin Injection,"Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Injection, 100 Ml Vial, 1 Mg/Ml (NDC 0703-5748-11)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11897,Cisplatin Injection,"Teva Pharmaceuticals Usa, Inc.",800-545-8800,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 0703-5747-11)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11898,Cisplatin Injection,Hq Specialty Pharma,Wg Critical Care 888-493-0861,"Injection, 50 Mg (NDC 44567-530-01)",Revised,6/27/24,,,Available. Marketed By Wg Critical Care.,,Oncology; Pediatric,Resolved,6/27/24,
11899,Cisplatin Injection,Hq Specialty Pharma,Wg Critical Care 888-493-0861,"Injection, 200 Ml Vial, 1 Mg/Ml (NDC 44567-511-01)",Revised,6/27/24,,,Available. Marketed By Wg Critical Care.,,Oncology; Pediatric,Resolved,6/27/24,
11900,Cisplatin Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Injection, 100 Ml Vial, 1 Mg/Ml (NDC 0143-9505-01)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11901,Cisplatin Injection,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 0143-9504-01)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11902,Cisplatin Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 200 Ml Vial, 1 Mg/Ml (NDC 63323-103-64)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11903,Cisplatin Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 100 Ml Vial, 1 Mg/Ml (NDC 63323-103-65)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11904,Cisplatin Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 63323-103-51)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11905,Cisplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 100 Ml Vial, 1 Mg/Ml (NDC 68001-283-32)",Revised,6/27/24,,Marketed By Bluepoint Laboratories,,,Oncology; Pediatric,To Be Discontinued,6/27/24,6/27/24
11906,Cisplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 50 Ml Vial, 1 Mg/Ml (NDC 68001-283-27)",Revised,6/27/24,,Marketed By Bluepoint Laboratories,,,Oncology; Pediatric,To Be Discontinued,6/27/24,6/27/24
11907,Cisplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 100 Ml Vial, 1 Mg/Ml (NDC 16729-288-38)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11908,Cisplatin Injection,Accord Healthcare Inc.,"866-941-7875, Option 2","Injection, 50 Ml Vial, 1 Mg/Ml (NDC 16729-288-11)",Revised,6/27/24,,,Available,,Oncology; Pediatric,Resolved,6/27/24,
11909,Cisplatin Injection,Gland Pharma Limited,Sagent Pharmaceuticals: 866-625-1618; Fosun Pharma Usa Inc.: 855-282-4882,"Injection, 100 Ml Vial, 1 Mg/Ml (NDC 72266-253-01)",Revised,6/27/24,,,Available. Ndc 25021-253-50 And Ndc 25021-253-51 Marketed By Sagent Pharmaceuticals. Ndc 72266-252-01 And Ndc 72266-253-01) Marketed By Fosun Pharma Usa Inc.,,Oncology; Pediatric,Resolved,,
11910,Cisplatin Injection,"Qilu Pharmaceutical Co., Ltd.",Apotex Corp.: 800-706-5575,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 60505-6279-0)",Revised,6/27/24,,,Estimated Availability August 2024. Marketed By Apotex Corp.,,Oncology; Pediatric,Resolved,,
11911,Cisplatin Injection,Gland Pharma Limited,Sagent Pharmaceuticals: 866-625-1618; Fosun Pharma Usa Inc.: 855-282-4882,"Injection, 50 Ml Vial, 1 Mg/Ml (NDC 72266-252-01)",Revised,6/27/24,,,Available. Ndc 25021-253-50 And Ndc 25021-253-51 Marketed By Sagent Pharmaceuticals. Ndc 72266-252-01 And Ndc 72266-253-01) Marketed By Fosun Pharma Usa Inc.,,Oncology; Pediatric,Resolved,,
11912,Clindamycin Phosphate Injection,Pfizer Inc.,800-533-4535,"Cleocin Phosphate, Injection, 600 Mg/4 Ml (150 Mg/Ml) (NDC 0009-4073-04)",Revised,8/26/24,Limited Supply Available. Next Delivery: August 2024; Estimated Recovery: September 2024,Check Wholesaler For Availability Shortage Per Manufacturer: Manufacturing Delay,,Delay In Shipping Of The Drug,Anti-Infective,Current,,
11913,Clindamycin Phosphate Injection,Pfizer Inc.,800-533-4535,"Cleocin Phosphate, Injection, 900 Mg/6 Ml (150 Mg/Ml) (NDC 0009-5095-06)",Reverified,8/26/24,Available,,,,Anti-Infective,Current,,
11914,Clindamycin Phosphate Injection,Pfizer Inc.,800-533-4535,"Cleocin Phosphate, Injection, 300 Mg/2 Ml (150 Mg/Ml) (NDC 0009-3051-02)",Revised,8/26/24,Available,,,,Anti-Infective,Current,,
11915,Clindamycin Phosphate Injection,Sandoz Inc.,800-525-8747,"Clindamycin Phosphate In 5% Dextrose In Plastic Container, Injection, 12 Mg/1 Ml (NDC 72572-074-24)",Reverified,8/5/24,Available,Civica Label,,,Anti-Infective,Current,,
11916,Clindamycin Phosphate Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 150 Mg/1 Ml (NDC 25021-115-06)",Reverified,7/1/24,Unavailable,Backorder. Estimated Availability Tbd,,Demand Increase For The Drug,Anti-Infective,Current,,
11917,Clindamycin Phosphate Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 150 Mg/1 Ml (NDC 25021-115-04)",Reverified,7/1/24,Unavailable,Backorder. Estimated Availability Tbd,,Demand Increase For The Drug,Anti-Infective,Current,,
11918,Clindamycin Phosphate Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 150 Mg/1 Ml (NDC 25021-115-02)",Reverified,7/1/24,Unavailable,Backorder. Estimated Availability Tbd,,Demand Increase For The Drug,Anti-Infective,Current,,
11919,Clindamycin Phosphate Injection,Pfizer Inc.,800-533-4535,"Cleocin Phosphate, Injection, Cleocin Phosphate 900 Mg/6 Ml (150 Mg/Ml) (NDC 0009-0902-18)",Reverified,8/26/24,Available,,,,Anti-Infective,Current,,
11920,Clindamycin Phosphate Injection,Pfizer Inc.,800-533-4535,"Cleocin Phosphate, Injection, Cleocin Phosphate 9 G/60 Ml (150 Mg/Ml) (NDC 0009-0728-09)",Reverified,8/26/24,Available,,,,Anti-Infective,Current,,
